user_idx,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13
285,-0.9937475,-0.9937475,-0.9937475,-0.9937475,-0.9937475,-0.9937475,-0.9937475,-0.9937475,-0.9937475,-0.98945075,-0.98945075,-0.98945075,-0.98945075,-0.98945075
286,-0.99904007,-0.99904007,-0.99904007,-0.99904007,-0.99904007,-0.99904007,-0.99845254,-0.9916646,-0.9916646,-0.9916646,-0.9916646,-0.9916646,-0.9916646,-0.9916646
287,-0.99965906,-0.99965906,-0.99965906,-0.99965906,-0.99965906,-0.99965906,-0.99965906,-0.99965906,-0.99965906,-0.99965906,-0.99965906,-0.99965906,-0.99965906,-0.99965906
288,-0.99975413,-0.99975413,-0.99975413,-0.99975413,-0.99975413,-0.99975413,-0.99975413,0.99986076,0.99986076,0.99986076,0.99986076,0.99986076,0.99986076,0.99986076
289,0.9955747,0.9955747,0.9955747,0.9955747,0.9955747,0.9955747,0.9955747,-0.99962854,-0.99962854,-0.99962854,-0.99962854,-0.9959935,-0.9959935,-0.9959935
290,-0.9990783,-0.9990783,-0.9990783,-0.9990783,-0.9990783,-0.9990783,-0.9990783,-0.9990783,-0.9990783,-0.99565095,-0.99565095,-0.99565095,-0.99565095,-0.99565095
291,0.99953973,0.99953973,0.99953973,0.99953973,0.99953973,0.99953973,0.99953973,0.99953973,0.99953973,-0.9997844,-0.9997844,-0.9997844,-0.9997844,-0.9997844
292,-0.9994247,-0.9994247,-0.9994247,-0.9994247,-0.9994247,-0.9994247,-0.9994247,-0.9994247,0.72962904,0.72962904,0.72962904,0.72962904,0.72962904,0.72962904
293,-0.99939656,-0.99939656,-0.99939656,-0.99939656,-0.99939656,-0.99939656,-0.99939656,-0.99939656,0.73399544,0.73399544,0.73399544,0.73399544,0.73399544,0.73399544
294,-0.9975032,-0.9975032,-0.9975032,-0.9975032,-0.9975032,-0.9975032,-0.99148554,-0.99148554,0.99423766,0.99423766,0.99423766,0.99423766,0.99423766,0.99423766
295,0.99985754,0.99985754,0.99985754,0.99985754,0.99985754,0.99985754,0.99985754,0.99985754,-0.9993729,-0.9993729,-0.9993729,-0.9993729,-0.9993729,-0.9993729
296,-0.9937397,-0.9937397,-0.9937397,-0.9937397,-0.9937397,-0.9937397,-0.9937397,-0.9937397,0.99382436,0.99382436,0.99382436,0.99382436,0.99382436,0.99382436
297,-0.9929229,-0.9929229,-0.9929229,-0.9929229,-0.9929229,-0.9929229,-0.9929229,-0.89351374,-0.99537426,-0.99537426,-0.99537426,-0.99537426,-0.99537426,-0.99537426
298,-0.9917352,-0.9917352,-0.9917352,0.96067697,0.96067697,0.96067697,0.96067697,0.96067697,-0.99972624,-0.99972624,-0.99972624,-0.99972624,-0.99972624,-0.99972624
299,-0.999793,-0.999793,-0.999793,-0.999793,-0.999793,-0.999793,-0.999793,0.7165717,0.7165717,0.7165717,0.7165717,0.7165717,0.7165717,-0.9959365
300,0.989926,0.989926,0.989926,0.989926,0.989926,0.989926,0.989926,0.989926,0.989926,-0.99219805,-0.99849117,-0.99849117,-0.99849117,-0.99849117
301,-0.982976,-0.99921,-0.99921,-0.99921,-0.99921,-0.99921,-0.99921,-0.99968314,-0.99968314,-0.99968314,-0.99968314,-0.99968314,-0.99968314,-0.99968314
302,-0.9989617,-0.9989617,-0.9989617,-0.9989617,-0.9989617,-0.9989617,-0.9989617,0.99714476,0.99714476,-0.9996177,-0.9996177,-0.9996177,-0.9996177,-0.9996177
303,0.9401496,0.9401496,0.9401496,0.9401496,0.9401496,0.9401496,0.9401496,0.9401496,0.9401496,-0.5596763,-0.5596763,-0.5596763,-0.5596763,-0.5596763
304,-0.99862075,-0.99862075,-0.99862075,-0.99862075,-0.99862075,-0.99862075,-0.99862075,-0.99862075,-0.99862075,-0.97062826,-0.97062826,-0.9996208,-0.9996208,-0.9996208
305,-0.9905128,-0.9905128,-0.9905128,-0.9905128,-0.9905128,-0.9905128,-0.9905128,-0.9905128,-0.9905128,-0.9905128,-0.9905128,-0.9905128,-0.9905128,-0.9905128
306,0.21895361,0.21895361,0.21895361,0.21895361,0.21895361,0.21895361,0.21895361,0.21895361,0.21895361,0.21895361,0.21895361,0.21895361,0.21895361,0.21895361
307,-0.99855644,-0.99855644,-0.99855644,-0.99855644,-0.99855644,-0.99855644,-0.99855644,-0.99855644,-0.99855644,-0.99855644,-0.99855644,-0.99855644,-0.99855644,-0.99855644
308,-0.999315,-0.999315,-0.999315,-0.999315,-0.999315,-0.999315,-0.999315,-0.999315,-0.999315,-0.99680126,-0.99680126,0.98087764,0.98087764,0.98087764
309,-0.9993724,-0.9993724,-0.9993724,-0.9993724,-0.9993724,-0.9993724,-0.9993724,-0.9993724,-0.9993724,-0.98697495,-0.98697495,-0.98697495,-0.98697495,-0.99571997
310,-0.9622702,-0.9622702,-0.9622702,-0.9622702,-0.9622702,-0.9622702,-0.9622702,-0.9622702,-0.9622702,-0.9622702,-0.9622702,-0.9622702,-0.9622702,-0.9991416
311,-0.9992298,-0.9992298,-0.9992298,-0.9992298,-0.9992298,-0.9992298,-0.9992298,-0.9992298,-0.99906915,-0.9996506,-0.9996506,-0.9996506,-0.9996506,-0.9996506
312,-0.9807442,-0.9807442,-0.9807442,-0.9807442,-0.9807442,-0.9807442,-0.9807442,-0.9807442,-0.9807442,-0.9807442,-0.9807442,-0.9807442,-0.9807442,-0.9764355
313,-0.99173427,-0.99173427,-0.99173427,-0.99173427,-0.99173427,-0.99173427,-0.99173427,-0.99173427,-0.99173427,-0.99173427,-0.99173427,-0.99173427,-0.99173427,-0.8608329
314,-0.97062826,-0.97062826,-0.97062826,-0.97062826,-0.97062826,-0.97062826,-0.97062826,-0.97062826,-0.97062826,-0.97062826,-0.97062826,-0.97062826,-0.97062826,-0.9997466
315,-0.9988674,-0.9988674,-0.9988674,-0.9988674,-0.9988674,-0.9988674,-0.9988674,-0.9988674,-0.9988674,-0.9988674,-0.9988674,-0.9988674,-0.9988674,-0.9982845
316,-0.9994966,-0.9994966,-0.9994966,-0.9994966,-0.9994966,-0.9994966,-0.9994966,-0.9994966,-0.9994966,-0.9994966,-0.9994966,-0.9994966,-0.9994966,-0.9994966
317,-0.99849296,-0.99849296,-0.99849296,-0.99849296,-0.99849296,-0.99849296,-0.99849296,-0.99849296,-0.99849296,-0.99849296,-0.9977603,-0.9977603,-0.9977603,-0.9997179
318,-0.99744594,-0.99744594,-0.99744594,-0.99744594,-0.99744594,-0.99744594,-0.9990907,-0.9990907,-0.9990907,-0.9990907,-0.9990907,-0.9990907,-0.9990907,0.9995633
319,-0.99169546,-0.99169546,-0.99169546,-0.99169546,-0.99169546,-0.99169546,-0.99169546,-0.99169546,-0.99169546,-0.99169546,-0.99169546,-0.99169546,-0.99169546,-0.99169546
320,-0.99876547,-0.99876547,-0.99876547,-0.99876547,-0.99876547,-0.99876547,-0.99974126,0.95193607,0.95193607,0.95193607,0.95193607,0.95193607,0.95193607,0.95193607
321,-0.99383307,-0.99383307,-0.99383307,-0.99383307,-0.99383307,-0.99383307,-0.99383307,-0.99383307,-0.99383307,-0.99383307,-0.99383307,-0.99383307,-0.99383307,-0.99383307
322,0.5960784,0.5960784,0.5960784,0.5960784,-0.99953103,-0.99953103,-0.99716103,-0.99716103,-0.99716103,-0.99716103,-0.99716103,-0.99716103,-0.99716103,-0.99716103
323,0.9998424,0.9998424,0.9998424,0.9998424,0.9998424,0.9998424,0.9998424,0.9998424,0.9998424,0.9998424,0.9998424,0.9998424,0.9998424,0.9998424
324,-0.9997851,-0.9997851,-0.9997851,-0.9997851,-0.9997851,-0.9997851,-0.9948998,-0.9948998,-0.9948998,-0.9948998,-0.9948998,-0.9948998,-0.9948998,-0.9991253
325,0.9993382,0.9993382,-0.9846806,-0.9846806,-0.9943902,-0.9943902,-0.9943902,-0.9943902,-0.9943902,-0.9943902,-0.9943902,-0.9943902,-0.9943902,-0.9943902
326,-0.9912627,-0.9912627,-0.9912627,-0.9912627,-0.9912627,-0.9979407,-0.9979407,-0.9979407,-0.9933209,-0.9933209,-0.9933209,-0.9933209,-0.9933209,-0.9933209
327,-0.994323,-0.994323,-0.994323,-0.994323,-0.994323,-0.994323,-0.994323,-0.994323,-0.994323,-0.994323,-0.994323,-0.994323,-0.994323,-0.994323
328,-0.9931136,-0.9931136,-0.99077386,-0.99077386,-0.99077386,-0.99077386,-0.99077386,0.99816054,0.99816054,0.99816054,0.99816054,0.99816054,0.99816054,0.99816054
329,-0.7081767,-0.7081767,-0.7081767,-0.7081767,-0.7081767,-0.7081767,-0.7081767,0.9508039,0.9508039,0.9508039,0.9508039,0.9508039,0.9508039,0.9508039
330,-0.99973124,-0.99973124,-0.99973124,-0.99973124,-0.99973124,-0.99973124,-0.99973124,-0.99973124,-0.99973124,-0.99973124,-0.99973124,-0.99973124,-0.99973124,-0.99973124
331,0.545057,0.545057,0.545057,0.545057,0.545057,0.545057,0.545057,0.99980265,0.99980265,0.99980265,0.99980265,0.99980265,0.99980265,0.99980265
332,-0.9997925,-0.9997925,-0.9997925,-0.9997925,-0.9997925,-0.9997925,-0.9997925,-0.9997925,-0.9257061,-0.99959594,-0.99959594,-0.99959594,-0.99959594,-0.99959594
333,-0.9992812,-0.9992812,-0.9992812,-0.9992812,-0.9992812,-0.9992812,-0.9992812,-0.9992812,-0.9992812,-0.99602437,-0.99602437,-0.99602437,-0.99602437,-0.99602437
334,-0.9968088,-0.9968088,-0.9968088,-0.9968088,-0.9968088,-0.9968088,-0.9968088,-0.9968088,-0.9968088,-0.9968088,-0.9968088,-0.9968088,-0.9968088,-0.9968088
335,-0.998741,-0.9998062,-0.9998062,-0.9998062,-0.9998062,-0.9998062,-0.9998062,-0.9827046,-0.9827046,-0.9827046,-0.9827046,-0.9827046,-0.9827046,-0.9827046
336,-0.99775535,-0.99775535,-0.99775535,-0.99775535,-0.99775535,-0.99775535,-0.99775535,-0.9996203,-0.9996203,-0.997343,-0.997343,-0.997343,-0.997343,-0.997343
337,0.67626995,0.67626995,0.67626995,0.67626995,0.67626995,0.67626995,0.67626995,0.67626995,0.67626995,-0.99969184,-0.99969184,-0.99969184,-0.99969184,-0.99969184
338,-0.99888366,-0.99888366,-0.99888366,-0.9997321,-0.9997321,-0.9997321,-0.9997321,-0.9997321,-0.9994843,-0.9994843,-0.9994843,-0.9994843,-0.9994843,-0.9994843
339,0.9931539,0.9931539,0.9931539,0.9931539,0.9931539,0.9931539,0.9931539,0.9931539,-0.9931136,-0.9931136,-0.9931136,-0.9931136,-0.9931136,-0.99967635
340,-0.9985464,-0.9985464,-0.9985464,-0.9985464,-0.9985464,-0.9985464,0.8675656,0.8675656,-0.9938753,-0.9938753,-0.9938753,-0.9938753,-0.9938753,-0.9938753
341,-0.99963033,-0.99963033,-0.99963033,-0.99963033,-0.99963033,-0.99963033,-0.9710844,-0.9710844,-0.9996562,-0.9996562,-0.9996562,-0.9996562,-0.9996562,-0.9996562
342,-0.98862654,-0.98862654,-0.98862654,-0.98862654,-0.98862654,-0.98862654,-0.98862654,-0.98862654,-0.99664587,-0.99664587,-0.99664587,-0.99664587,-0.99664587,-0.99664587
343,-0.9996698,-0.9996698,-0.9996698,-0.9996698,-0.9996698,-0.9996698,-0.9996698,-0.9996698,-0.9996698,-0.9996698,-0.9996698,-0.99877304,-0.99877304,-0.99877304
344,-0.99978894,-0.99978894,-0.99978894,-0.99978894,-0.99978894,-0.99978894,-0.99978894,-0.99978894,-0.99978894,-0.99978894,-0.99978894,0.9873061,0.9873061,0.9873061
345,-0.999046,-0.999046,-0.999046,-0.999046,-0.999046,-0.999046,-0.999046,-0.999046,-0.999046,-0.999046,-0.999046,-0.73636365,-0.73636365,-0.73636365
346,-0.9950663,-0.9950663,-0.9950663,-0.9950663,-0.9950663,-0.9950663,-0.9950663,-0.9950663,-0.9950663,-0.9950663,-0.9950663,-0.9950663,-0.9950663,-0.9950663
347,-0.9996333,-0.9996333,-0.9996333,-0.9996333,-0.9996333,-0.9996333,-0.9996333,-0.9996333,-0.9996333,-0.9996333,-0.9996333,-0.9986866,-0.9986866,-0.9414739
348,0.81793505,0.81793505,0.81793505,0.81793505,0.81793505,0.81793505,0.81793505,0.81793505,0.81793505,0.81793505,0.81793505,-0.999567,-0.99744177,-0.99744177
349,-0.99963355,-0.99963355,-0.99963355,-0.99963355,-0.99963355,-0.99963355,-0.99963355,-0.99963355,-0.99963355,-0.99963355,-0.99963355,-0.99963355,-0.99963355,-0.99963355
350,-0.9997204,-0.9997204,-0.9997204,-0.9968851,-0.9968851,-0.9968851,-0.9968851,-0.9968851,-0.9968851,-0.9968851,-0.9968851,-0.9968851,-0.9968851,-0.9968851
351,0.9889382,-0.9994854,-0.9994854,-0.98248553,-0.98248553,-0.98248553,-0.98248553,-0.98248553,-0.98248553,-0.98248553,-0.98248553,-0.98248553,-0.98248553,-0.98248553
352,-0.99979323,0.99318105,0.99318105,0.99318105,0.99318105,0.99318105,0.99318105,0.99318105,0.99318105,0.99318105,0.99318105,0.99318105,-0.98838645,-0.98838645
353,-0.99970204,-0.99970204,0.99818677,0.99818677,0.99818677,0.99818677,0.99818677,0.99818677,0.99818677,0.99818677,0.99818677,0.99818677,0.99818677,0.99818677
354,-0.9995895,-0.9995895,-0.9995895,0.94615173,0.94615173,0.94615173,-0.99100566,-0.99100566,-0.99100566,-0.99100566,-0.99100566,-0.99100566,-0.99100566,-0.99100566
355,-0.9998196,-0.9998196,-0.9998196,-0.9998196,-0.9998196,-0.9998196,-0.9896842,-0.9896842,-0.9896842,-0.9896842,-0.9896842,-0.9896842,-0.9896842,-0.9896842
356,-0.99890864,-0.99890864,-0.99890864,-0.99890864,-0.99890864,-0.99890864,-0.99890864,-0.99890864,-0.99890864,-0.99693155,-0.99693155,-0.66044444,-0.66044444,-0.66044444
357,-0.9505664,-0.9505664,-0.9505664,-0.9505664,-0.9505664,-0.9505664,-0.9505664,-0.9505664,-0.9505664,-0.9505664,-0.99978405,-0.99978405,-0.99978405,-0.99978405
358,-0.9990239,-0.9990239,-0.9990239,-0.9990239,-0.9990239,-0.9990239,-0.9990239,-0.9990239,-0.9990239,-0.9990239,-0.9990239,-0.9990239,-0.9990239,-0.9990239
359,0.9940566,0.9940566,0.9940566,0.9940566,0.9940566,0.9940566,0.9940566,0.9940566,0.9940566,0.9940566,0.9940566,0.9940566,0.9940566,0.9940566
360,-0.9969319,-0.9969319,-0.9969319,-0.9969319,-0.9969319,-0.9969319,0.832136,0.832136,-0.9986437,-0.9986437,-0.9986437,-0.9986437,-0.9986437,-0.9986437
361,-0.99161315,-0.99161315,-0.99161315,-0.99161315,-0.99161315,-0.99161315,-0.99161315,-0.99161315,-0.99161315,-0.99161315,-0.99161315,-0.99161315,-0.99161315,-0.99161315
362,-0.9971967,-0.9971967,-0.9971967,-0.9971967,-0.9971967,-0.9971967,-0.9971967,-0.9971967,-0.9971967,-0.9971967,-0.9971967,-0.9971967,-0.99871397,-0.99871397
363,-0.99324155,-0.99324155,-0.99324155,-0.99324155,-0.99324155,-0.99324155,-0.99324155,-0.99324155,-0.99324155,-0.99324155,-0.99324155,-0.99324155,-0.99324155,-0.99324155
364,-0.99958366,-0.99958366,-0.99958366,-0.99958366,-0.99958366,-0.99958366,-0.99958366,-0.99958366,-0.99958366,-0.99958366,-0.99958366,-0.99958366,-0.99958366,-0.99958366
365,0.9969022,0.9969022,0.9969022,0.9969022,0.9969022,0.9969022,0.9969022,0.9969022,0.9969022,0.9969022,0.9969022,0.9969022,0.9969022,0.9969022
366,-0.9083752,-0.9083752,-0.9083752,-0.9083752,-0.9083752,-0.9083752,-0.9996208,-0.9996208,-0.9996208,-0.9996208,-0.9996208,-0.9996208,-0.9996208,-0.9996208
367,-0.9673323,-0.9673323,-0.9673323,-0.9673323,-0.9673323,-0.9673323,-0.9673323,-0.9673323,-0.9338404,-0.9338404,-0.9338404,-0.9338404,-0.9338404,-0.9338404
368,-0.99364626,-0.99364626,-0.99364626,-0.99364626,-0.99364626,-0.99364626,-0.99364626,-0.99364626,-0.99364626,-0.9966524,-0.9966524,-0.9966524,-0.9966524,-0.9966524
369,0.98816025,0.98816025,0.98816025,0.98816025,0.98816025,0.98816025,0.98816025,0.98816025,0.98816025,0.98816025,-0.9956969,-0.9956969,-0.9956969,-0.9956969
370,-0.9992735,-0.9992735,-0.9992735,-0.9992735,-0.9992735,-0.9992735,-0.9992735,-0.9992735,-0.9992735,-0.9992735,-0.9992735,-0.9992735,-0.9992735,-0.9992735
371,-0.98754466,-0.98754466,-0.98754466,-0.98754466,-0.98754466,-0.98754466,-0.98754466,-0.98754466,-0.98754466,-0.98754466,-0.9990382,-0.9990382,-0.9990382,-0.9990382
372,-0.99979943,-0.99979943,-0.99979943,-0.99979943,-0.99979943,-0.99979943,-0.99979943,-0.99979943,-0.99979943,-0.99979943,-0.99979943,-0.99979943,-0.99979943,-0.99979943
373,-0.9984463,-0.9984463,-0.9984463,-0.9984463,-0.9984463,-0.9984463,-0.9984463,-0.9984463,-0.9984463,-0.9984463,-0.9984463,0.99986887,0.99986887,0.99986887
374,-0.9994654,-0.9994654,-0.99689984,-0.99689984,-0.99689984,-0.99689984,-0.99689984,-0.99689984,-0.99689984,-0.9997423,-0.9997423,-0.9997423,-0.9997423,-0.9997423
375,0.8177072,0.8177072,0.8177072,0.8177072,0.8177072,0.8177072,0.8177072,0.8177072,0.8177072,0.8177072,0.8177072,0.8177072,0.8177072,0.8177072
376,-0.9124369,-0.9124369,-0.9124369,-0.9124369,-0.9124369,-0.9124369,-0.9124369,-0.9124369,-0.9124369,-0.9124369,-0.9124369,-0.9124369,-0.9124369,-0.9124369
377,-0.9961442,-0.9961442,-0.9961442,-0.9961442,-0.99969447,-0.99969447,-0.99969447,-0.99969447,-0.99969447,-0.9991109,-0.9991109,-0.9991109,-0.9991109,-0.9991109
378,-0.99812883,-0.99812883,-0.99812883,-0.99812883,-0.99812883,-0.99812883,-0.99812883,-0.99812883,-0.99812883,0.8888678,0.8888678,0.8888678,0.8888678,0.8888678
379,0.9930615,0.9930615,0.9930615,0.9930615,0.9930615,0.9930615,0.9930615,0.9930615,0.9930615,0.9930615,0.9930615,0.9930615,0.9930615,0.9930615
380,-0.99972004,-0.99972004,-0.99972004,-0.99972004,-0.99972004,-0.99972004,-0.99972004,-0.99972004,-0.99972004,-0.99972004,-0.99972004,-0.99972004,-0.99972004,-0.99972004
381,-0.9983583,-0.9983583,-0.9983583,-0.9983583,-0.9983583,-0.9983583,-0.9983583,-0.9983583,-0.9983583,-0.9983583,-0.99961215,-0.99961215,-0.99961215,-0.99961215
382,-0.99951196,-0.99951196,-0.99951196,-0.99951196,-0.99951196,-0.99951196,-0.99951196,-0.99951196,-0.99951196,-0.9754243,-0.9754243,-0.9754243,-0.9754243,-0.9754243
383,-0.9995604,-0.9995604,-0.9995604,-0.9995604,-0.9995604,-0.9995604,-0.9995604,-0.9995604,-0.9995604,-0.9995604,-0.9995604,-0.9995604,-0.9995604,-0.9995604
384,-0.99884677,-0.99884677,-0.99884677,-0.99884677,-0.99884677,-0.99884677,-0.9977926,-0.9977926,-0.9977926,-0.9977926,-0.9979627,-0.9979627,-0.9979627,-0.9979627
385,-0.9774763,-0.9774763,-0.9774763,-0.9774763,-0.9774763,-0.9774763,-0.9774763,-0.9774763,-0.9774763,-0.9774763,0.5443043,0.5443043,0.5443043,0.5443043
386,0.99867225,0.99867225,0.99867225,0.99867225,0.99867225,0.99867225,0.99867225,0.99867225,0.99867225,0.99867225,0.99867225,0.99867225,0.99867225,0.99867225
387,-0.9997929,-0.99867296,-0.99867296,-0.99867296,-0.99867296,-0.99867296,-0.99867296,-0.99867296,-0.99867296,-0.99867296,-0.99867296,-0.99867296,-0.99867296,-0.99867296
388,0.6626858,-0.97253114,-0.97253114,-0.97253114,-0.97253114,-0.97253114,-0.97253114,-0.97253114,-0.97253114,-0.97253114,-0.97253114,-0.97253114,-0.97253114,-0.97253114
389,-0.95674324,-0.95674324,-0.95674324,-0.95674324,-0.95674324,-0.95674324,-0.95674324,-0.95674324,-0.95674324,-0.95674324,-0.95674324,-0.95674324,-0.95674324,-0.95674324
390,-0.99907446,-0.99907446,-0.99907446,-0.99907446,-0.99907446,-0.99907446,-0.99907446,-0.99907446,-0.99907446,-0.9647067,-0.9647067,-0.9647067,-0.9647067,-0.9647067
391,-0.9997826,-0.9997826,-0.9997826,0.9997391,0.9997391,0.9997391,0.9997391,0.9997391,0.9997391,0.9997391,0.9997391,0.9997391,0.9997391,0.9997391
392,-0.99974364,-0.99974364,-0.9989189,-0.9989189,-0.9989189,-0.9989189,-0.9989189,-0.9989189,-0.9989189,-0.9989189,-0.9989189,-0.9989189,-0.9989189,-0.9989189
393,-0.9931172,-0.9931172,-0.9931172,-0.9931172,-0.9931172,-0.9931172,-0.9931172,-0.9931172,-0.9931172,-0.99974877,-0.99974877,-0.99974877,-0.99974877,-0.99974877
394,-0.99820876,-0.99820876,-0.9963201,-0.9984956,-0.9984956,-0.9984956,-0.9984956,-0.9984956,-0.9984956,-0.9984956,-0.9984956,-0.9984956,-0.9984956,-0.9984956
395,0.9952192,0.9952192,0.9952192,0.9952192,0.9952192,0.9952192,0.9952192,0.9952192,0.9952192,-0.9930326,-0.9930326,-0.9930326,-0.9930326,-0.9930326
396,0.9998592,0.9998592,0.9998592,0.9998592,0.9998592,0.9998592,-0.9997745,-0.9997745,-0.9997745,-0.95941174,-0.95941174,-0.95941174,-0.95941174,-0.95941174
397,-0.9985983,-0.9985983,-0.9985983,-0.9985983,-0.9985983,-0.9985983,-0.9985983,-0.9985983,-0.9985983,-0.9985983,-0.9985983,-0.9985983,-0.9985983,-0.9985983
398,-0.97745216,-0.97745216,-0.97745216,-0.97745216,-0.97745216,-0.97745216,-0.97745216,-0.97745216,-0.97745216,-0.97745216,-0.995093,-0.99867,-0.99867,-0.99867
399,-0.9995597,-0.9995597,-0.9995597,-0.9995597,-0.9995597,-0.9984841,-0.9984841,-0.9984841,-0.9984841,-0.9984841,-0.9984841,-0.99894625,-0.99894625,-0.99894625
400,-0.9994326,-0.9994326,-0.9994326,-0.9994326,0.9209899,0.9209899,0.9209899,0.9209899,0.9209899,0.9209899,0.9209899,0.9209899,0.9209899,0.9209899
401,0.9844132,0.9844132,0.9844132,-0.9985637,-0.9985637,-0.9985637,-0.9985637,-0.9985637,-0.9985637,-0.9985637,-0.9985637,-0.9985637,-0.9985637,-0.9985637
402,-0.99665004,-0.99665004,-0.99576473,-0.99576473,-0.99576473,-0.99576473,-0.99576473,-0.99576473,-0.99576473,-0.99576473,-0.99576473,-0.99576473,-0.9685098,-0.9685098
403,-0.99943954,-0.99943954,-0.99943954,-0.99943954,-0.99943954,-0.99943954,-0.99943954,-0.99943954,-0.99943954,-0.99943954,-0.99943954,-0.99943954,-0.99943954,-0.99943954
404,-0.9836415,-0.9836415,-0.9836415,-0.9836415,-0.9836415,-0.9836415,-0.9836415,-0.9836415,-0.9836415,-0.9836415,-0.9836415,-0.9836415,-0.9836415,-0.9836415
405,-0.97763056,-0.97763056,-0.97763056,-0.98365754,-0.98365754,-0.98365754,-0.99963486,-0.99963486,-0.99963486,-0.99963486,-0.99963486,-0.99963486,-0.99963486,-0.99963486
406,-0.9945209,-0.9945209,-0.9945209,-0.9945209,-0.9945209,-0.9945209,-0.9945209,-0.9945209,-0.9945209,-0.9945209,-0.9945209,-0.9945209,-0.9945209,-0.9945209
407,-0.9955134,-0.9955134,-0.9955134,-0.9955134,-0.9955134,-0.9955134,-0.99974114,-0.99974114,-0.99974114,-0.99974114,-0.99974114,-0.99974114,0.9996853,0.9996853
408,-0.9958022,-0.9958022,-0.9958022,-0.9958022,-0.9958022,-0.9958022,-0.9958022,-0.9958022,-0.9958022,0.9892145,0.9892145,0.9892145,0.9892145,0.9892145
409,-0.7414407,-0.7414407,-0.7414407,-0.7414407,-0.7414407,-0.7414407,-0.7414407,-0.7414407,-0.7414407,-0.7414407,-0.7414407,-0.99974555,-0.99974555,-0.99974555
410,-0.99957174,-0.99957174,-0.99957174,-0.99957174,-0.99957174,-0.99957174,-0.99957174,-0.99957174,-0.99957174,-0.99957174,-0.99957174,-0.99957174,-0.99957174,-0.99957174
411,-0.9989641,-0.9989641,-0.9989641,-0.9989641,-0.9989641,-0.9989641,-0.9989641,-0.9989641,-0.9989641,-0.9989641,-0.9989641,-0.9989641,-0.9989641,-0.9989641
412,-0.99429154,-0.99429154,-0.99429154,-0.99429154,-0.99429154,-0.99429154,-0.99429154,-0.99429154,-0.99429154,-0.99429154,-0.99429154,-0.99429154,-0.99942964,-0.99942964
413,-0.9996824,-0.9996824,-0.9996824,-0.9996824,-0.9996824,-0.9996824,-0.9996824,-0.9996824,-0.9996824,-0.9996824,-0.9996824,-0.9996824,-0.9996824,-0.9996824
414,-0.9996979,-0.9996979,-0.9996979,-0.9996979,-0.9996979,-0.9996979,-0.9996979,-0.9996979,-0.9996979,-0.9996979,-0.9996979,-0.9996979,-0.9996979,-0.9996979
415,-0.9972203,-0.9972203,-0.9972203,-0.9972203,-0.9972203,-0.9972203,-0.9972203,-0.9972203,-0.9972203,-0.9972203,-0.9972203,-0.9972203,-0.9972203,-0.9972203
416,-0.9540138,-0.9540138,-0.9540138,-0.9540138,-0.9540138,-0.9540138,-0.9540138,-0.9540138,-0.9540138,-0.9540138,0.998066,0.998066,0.998066,0.998066
417,0.68040836,0.68040836,0.68040836,0.68040836,0.68040836,0.68040836,0.68040836,0.68040836,0.68040836,0.68040836,0.68040836,0.68040836,0.68040836,0.68040836
418,-0.99929595,-0.99929595,-0.99929595,-0.99929595,-0.99929595,-0.99929595,-0.99929595,-0.99929595,-0.99929595,-0.99929595,-0.9991412,-0.9642317,-0.9642317,-0.9642317
419,-0.9993507,-0.9993507,-0.9993507,-0.9993507,-0.9993507,-0.9993507,-0.9993507,-0.9993507,-0.9993507,-0.9993507,0.99421024,0.99421024,0.99421024,0.99421024
420,-0.9997013,-0.9997013,-0.9997013,-0.9997013,-0.9997013,-0.9997013,-0.9997013,-0.9997013,-0.9997013,-0.9997013,-0.99906915,-0.99906915,-0.99906915,-0.99906915
421,-0.9893205,-0.9893205,-0.9893205,-0.9893205,-0.9893205,-0.9893205,-0.9893205,-0.9893205,-0.9893205,-0.9893205,-0.9893205,-0.9893205,-0.9893205,-0.9893205
422,-0.9988978,-0.9988978,-0.9988978,-0.9988978,-0.9988978,-0.9988978,-0.9988978,-0.9988978,-0.9988978,-0.9521646,-0.9521646,-0.9521646,-0.9521646,-0.9521646
423,-0.99704105,-0.99704105,-0.99704105,-0.99704105,-0.99704105,-0.99704105,-0.98926467,-0.98926467,-0.98926467,-0.98926467,-0.98926467,0.9970221,0.9970221,0.9970221
424,-0.99786794,-0.99786794,-0.99786794,0.98131263,0.98131263,0.98131263,0.98131263,0.98131263,0.98131263,0.98131263,0.98131263,-0.98328894,-0.98328894,-0.98328894
425,-0.9997559,-0.9997559,-0.9997559,-0.9997559,-0.9997559,-0.9997559,-0.9997559,-0.9997559,-0.9997559,-0.9997559,-0.9997559,-0.9997559,-0.9997559,-0.9997559
426,-0.9859276,-0.9859276,-0.9993988,-0.9903347,-0.9903347,-0.9903347,-0.9903347,-0.9903347,-0.9903347,-0.9903347,-0.9903347,-0.9903347,-0.9903347,-0.9903347
427,-0.0075740516,-0.0075740516,-0.0075740516,-0.9991116,-0.9991116,-0.9991116,-0.9991116,-0.9991116,-0.9991116,-0.9991116,-0.9991116,-0.9991116,-0.9991116,-0.9991116
428,-0.9896395,-0.9896395,-0.9843391,-0.9843391,-0.9843391,-0.9843391,-0.9843391,-0.9843391,-0.9843391,-0.9996007,-0.9996007,-0.9996007,-0.9996007,-0.9996007
