user_idx,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28
274,-0.9988746,-0.9988746,-0.9988746,-0.9988746,-0.9988746,-0.9988746,-0.9988746,-0.9988746,-0.9988746,-0.9988746,-0.9988746,-0.9988746,-0.9988746,-0.9988746,-0.9988746,-0.9988746,-0.9988746,-0.9988746,-0.9988746,-0.9988746,-0.9988746,-0.9988746,-0.9988746,-0.9988746,-0.9988746,-0.9988746,-0.9988746,-0.9988746,-0.9988746
275,-0.92156255,-0.92156255,-0.92156255,-0.92156255,-0.92156255,-0.92156255,-0.92156255,-0.92156255,-0.92156255,-0.92156255,-0.92156255,-0.92156255,-0.92156255,-0.92156255,-0.92156255,-0.92156255,-0.92156255,-0.92156255,-0.92156255,-0.92156255,-0.92156255,-0.92156255,-0.92156255,-0.92156255,-0.92156255,-0.92156255,-0.92156255,-0.9989152,-0.9989152
276,-0.99084705,-0.99084705,-0.99084705,-0.99084705,-0.99084705,-0.99084705,-0.99084705,-0.99084705,-0.99084705,-0.99084705,-0.99084705,-0.99084705,-0.99084705,-0.99084705,-0.99084705,-0.99084705,-0.99084705,-0.99084705,-0.99084705,-0.99084705,-0.99084705,-0.99084705,-0.99084705,-0.99084705,-0.99084705,-0.99084705,-0.99084705,-0.99084705,-0.99084705
277,-0.9948343,-0.9948343,-0.9948343,-0.9948343,-0.9948343,-0.9948343,-0.9948343,-0.9948343,-0.9948343,-0.9948343,-0.9948343,-0.9948343,-0.9948343,-0.9948343,-0.9948343,-0.9948343,-0.9948343,-0.9948343,-0.9948343,-0.9948343,-0.9948343,-0.9948343,-0.9948343,-0.9948343,-0.9948343,-0.9948343,-0.9948343,-0.99966204,-0.99966204
278,-0.9889246,-0.9889246,-0.9889246,-0.9889246,-0.9889246,-0.9889246,-0.9889246,-0.9889246,-0.9889246,-0.9889246,-0.9889246,-0.9889246,-0.9889246,-0.9889246,-0.9889246,-0.9889246,-0.9889246,-0.9889246,-0.9889246,-0.9889246,-0.9889246,-0.9889246,-0.9889246,-0.9889246,-0.9889246,-0.9889246,-0.9889246,-0.9889246,-0.9889246
279,-0.9934255,-0.9934255,-0.9934255,-0.9934255,-0.9934255,-0.9934255,-0.9934255,-0.9934255,-0.9934255,-0.9934255,-0.9934255,-0.9934255,-0.9934255,-0.9934255,-0.9934255,-0.9934255,-0.9934255,-0.9934255,-0.9934255,-0.9934255,-0.9934255,-0.9934255,-0.9934255,-0.9934255,-0.9934255,-0.9934255,-0.9934255,-0.8026361,-0.8026361
280,-0.990934,-0.990934,-0.990934,-0.990934,-0.990934,-0.990934,-0.990934,-0.990934,-0.990934,-0.990934,-0.990934,-0.990934,-0.990934,-0.990934,-0.990934,-0.990934,-0.990934,-0.990934,-0.990934,-0.990934,-0.990934,-0.990934,-0.990934,-0.990934,-0.990934,-0.990934,-0.990934,-0.9810513,-0.9810513
281,-0.9882713,-0.9882713,-0.9882713,-0.9882713,-0.9882713,-0.9882713,-0.9882713,-0.9882713,-0.9882713,-0.9882713,-0.9882713,-0.9882713,-0.9882713,-0.9882713,-0.9882713,-0.9882713,-0.9882713,-0.9882713,-0.9882713,-0.9882713,-0.9882713,-0.9882713,-0.9882713,-0.9882713,-0.9882713,-0.9882713,-0.9882713,-0.9882713,-0.9882713
282,-0.7132926,-0.7132926,-0.7132926,-0.7132926,-0.7132926,-0.7132926,-0.7132926,-0.7132926,-0.7132926,-0.7132926,-0.7132926,-0.7132926,-0.7132926,-0.7132926,-0.7132926,-0.7132926,-0.7132926,-0.7132926,-0.7132926,-0.7132926,-0.7132926,-0.7132926,-0.7132926,-0.7132926,-0.7132926,0.99837226,0.99837226,0.99837226,0.99837226
283,-0.99773324,-0.99773324,-0.99773324,-0.99773324,-0.99773324,-0.99773324,-0.99773324,-0.99773324,-0.99773324,-0.99773324,-0.99773324,-0.99773324,-0.99773324,-0.99773324,-0.99773324,-0.99773324,-0.99773324,-0.99773324,-0.99773324,-0.99773324,-0.99773324,-0.99773324,-0.99773324,-0.99773324,-0.99773324,-0.99773324,-0.99773324,-0.99773324,-0.99773324
284,-0.9996526,-0.9996526,-0.9996526,-0.9996526,-0.9996526,-0.9996526,-0.9996526,-0.9996526,-0.9996526,-0.9996526,-0.9996526,-0.9996526,-0.9996526,-0.9996526,-0.9996526,-0.9996526,-0.9996526,-0.9996526,-0.9996526,-0.9996526,-0.9996526,-0.9996526,-0.9996526,-0.99533087,-0.99533087,-0.99533087,-0.99533087,-0.99533087,-0.99533087
285,-0.97601265,-0.97601265,-0.97601265,-0.97601265,-0.97601265,-0.97601265,-0.97601265,-0.97601265,-0.97601265,-0.97601265,-0.97601265,-0.97601265,-0.97601265,-0.97601265,-0.97601265,-0.97601265,-0.97601265,-0.97601265,-0.9947693,-0.9947693,-0.9947693,-0.9947693,-0.9947693,-0.9947693,-0.9947693,-0.9947693,-0.9947693,-0.9947693,-0.9947693
286,-0.9991351,-0.9991351,-0.9991351,-0.9991351,-0.9991351,-0.9991351,-0.9991351,-0.9991351,-0.9991351,-0.9991351,-0.9991351,-0.9991351,-0.9991351,-0.9991351,-0.9991351,-0.9991351,-0.9991351,-0.9991351,-0.9991351,-0.9991351,-0.9991351,-0.9991351,-0.9991351,-0.9991351,-0.9991351,-0.9991351,-0.9991351,-0.9991351,-0.9991351
287,-0.99875176,-0.99875176,-0.99875176,-0.99875176,-0.99875176,-0.99875176,-0.99875176,-0.99875176,-0.99875176,-0.99875176,-0.99875176,-0.99875176,-0.99875176,-0.99875176,-0.99875176,-0.99875176,-0.99875176,-0.99875176,-0.99875176,-0.99875176,-0.99875176,-0.99875176,-0.99875176,-0.99875176,-0.99875176,-0.809143,-0.809143,-0.809143,-0.809143
288,-0.97945935,-0.97945935,-0.97945935,-0.97945935,-0.97945935,-0.97945935,-0.97945935,-0.97945935,-0.97945935,-0.97945935,-0.97945935,-0.97945935,-0.97945935,-0.97945935,-0.97945935,-0.97945935,-0.97945935,-0.97945935,-0.97945935,-0.97945935,-0.97945935,-0.97945935,-0.97945935,-0.97945935,-0.97945935,-0.97945935,-0.97945935,-0.97945935,-0.97945935
289,-0.98971015,-0.98971015,-0.98971015,-0.98971015,-0.98971015,-0.98971015,-0.98971015,-0.98971015,-0.98971015,-0.98971015,-0.98971015,-0.98971015,-0.98971015,-0.98971015,-0.98971015,-0.98971015,-0.98971015,-0.98971015,-0.98971015,-0.98971015,-0.98971015,-0.98971015,-0.98971015,-0.98971015,-0.98971015,-0.98971015,-0.98971015,-0.99645597,-0.99645597
290,-0.93951815,-0.93951815,-0.93951815,-0.93951815,-0.93951815,-0.93951815,-0.93951815,-0.93951815,-0.93951815,-0.93951815,-0.93951815,-0.93951815,-0.93951815,-0.93951815,-0.93951815,-0.93951815,-0.93951815,-0.93951815,-0.93951815,-0.93951815,-0.93951815,-0.93951815,-0.93951815,-0.93951815,-0.93951815,-0.9970701,-0.9970701,-0.9970701,-0.9970701
291,0.96708214,0.96708214,0.96708214,0.96708214,0.96708214,0.96708214,0.96708214,0.96708214,0.96708214,0.96708214,0.96708214,0.96708214,0.96708214,0.96708214,0.96708214,0.96708214,0.96708214,0.96708214,0.96708214,0.96708214,0.96708214,0.96708214,0.96708214,0.96708214,0.96708214,0.96708214,0.96708214,0.96708214,0.96708214
292,-0.9992847,-0.9992847,-0.9992847,-0.9992847,-0.9992847,-0.9992847,-0.9992847,-0.9992847,-0.9992847,-0.9992847,-0.9992847,-0.9992847,-0.9992847,-0.9992847,-0.9992847,-0.9992847,-0.9992847,-0.9992847,-0.9992847,-0.9992847,-0.9992847,-0.9992847,-0.9992847,-0.9992847,-0.9992847,-0.9992847,-0.9992847,-0.9992847,-0.9992847
293,-0.9821162,-0.9821162,-0.9821162,-0.9821162,-0.9821162,-0.9821162,-0.9821162,-0.9821162,-0.9821162,-0.9821162,-0.9821162,-0.9821162,-0.9821162,-0.9821162,-0.9821162,-0.9821162,-0.9821162,-0.9821162,-0.9821162,-0.9821162,-0.9821162,-0.9821162,-0.9821162,-0.9821162,-0.9821162,-0.9821162,-0.9821162,-0.9821162,-0.9821162
294,-0.9987704,-0.9987704,-0.9987704,-0.9987704,-0.9987704,-0.9987704,-0.9987704,-0.9987704,-0.9987704,-0.9987704,-0.9987704,-0.9987704,-0.9987704,-0.9987704,-0.9987704,-0.9987704,-0.9987704,-0.9987704,-0.9987704,-0.9987704,-0.9987704,-0.9987704,-0.9987704,-0.9987704,-0.9987704,-0.9987704,-0.9987704,-0.9987704,-0.9987704
295,-0.9980433,-0.9980433,-0.9980433,-0.9980433,-0.9980433,-0.9980433,-0.9980433,-0.9980433,-0.9980433,-0.9980433,-0.9980433,-0.9980433,-0.9980433,-0.9980433,-0.9980433,-0.9980433,-0.9980433,-0.9980433,-0.9980433,-0.9980433,-0.9980433,-0.9980433,-0.9980433,-0.9980433,-0.9980433,-0.9996276,-0.9996276,-0.9996276,-0.9996276
296,0.98019844,0.98019844,0.98019844,0.98019844,0.98019844,0.98019844,0.98019844,0.98019844,0.98019844,0.98019844,0.98019844,0.98019844,0.98019844,0.98019844,0.98019844,0.98019844,0.98019844,0.98019844,0.98019844,0.98019844,0.98019844,0.98019844,0.98019844,0.98019844,0.98019844,-0.9951977,-0.9951977,-0.9951977,-0.9951977
297,-0.99396497,-0.99396497,-0.99396497,-0.99396497,-0.99396497,-0.99396497,-0.99396497,-0.99396497,-0.99396497,-0.99396497,-0.99396497,-0.99396497,-0.99396497,-0.99396497,-0.99396497,-0.99396497,-0.99396497,-0.99396497,-0.99396497,-0.99396497,-0.99396497,-0.99396497,-0.99396497,-0.99396497,-0.99396497,-0.99396497,-0.99396497,-0.99396497,-0.99396497
298,-0.99786216,-0.99786216,-0.99786216,-0.99786216,-0.99786216,-0.99786216,-0.99786216,-0.99786216,-0.99786216,-0.99786216,-0.99786216,-0.99786216,-0.99786216,-0.99786216,-0.99786216,-0.99786216,-0.99786216,-0.99786216,-0.99786216,-0.99786216,-0.99786216,-0.99786216,-0.99786216,-0.99786216,-0.9638479,-0.9638479,-0.9638479,-0.9638479,-0.9638479
299,-0.9977118,-0.9977118,-0.9977118,-0.9977118,-0.9977118,-0.9977118,-0.9977118,-0.9977118,-0.9977118,-0.9977118,-0.9977118,-0.9977118,-0.9977118,-0.9977118,-0.9977118,-0.9977118,-0.9977118,-0.9977118,-0.9977118,-0.9977118,-0.9977118,-0.9977118,-0.9977118,-0.9977118,-0.9977118,-0.9978892,-0.9978892,-0.9978892,-0.9978892
300,-0.96354395,-0.96354395,-0.96354395,-0.96354395,-0.96354395,-0.96354395,-0.96354395,-0.96354395,-0.96354395,-0.96354395,-0.96354395,-0.96354395,-0.96354395,-0.96354395,-0.96354395,-0.96354395,-0.96354395,-0.96354395,-0.96354395,-0.96354395,-0.96354395,-0.96354395,-0.96354395,-0.96354395,-0.96354395,-0.96354395,-0.96354395,-0.96354395,-0.96354395
301,-0.95547074,-0.95547074,-0.95547074,-0.95547074,-0.95547074,-0.95547074,-0.95547074,-0.95547074,-0.95547074,-0.95547074,-0.95547074,-0.95547074,-0.95547074,-0.95547074,-0.95547074,-0.95547074,-0.95547074,-0.95547074,-0.95547074,-0.95547074,-0.95547074,-0.95547074,-0.95547074,-0.95547074,-0.95547074,-0.99424595,-0.99424595,-0.9976751,-0.9976751
302,-0.9979918,-0.9979918,-0.9979918,-0.9979918,-0.9979918,-0.9979918,-0.9979918,-0.9979918,-0.9979918,-0.9979918,-0.9979918,-0.9979918,-0.9979918,-0.9979918,-0.9979918,-0.9979918,-0.9979918,-0.9979918,-0.9979918,-0.9979918,-0.9979918,-0.9979918,-0.9979918,-0.9979918,-0.9979918,-0.9979918,-0.9979918,-0.9986094,-0.9986094
303,-0.9937848,-0.9937848,-0.9937848,-0.9937848,-0.9937848,-0.9937848,-0.9937848,-0.9937848,-0.9937848,-0.9937848,-0.9937848,-0.9937848,-0.9937848,-0.9937848,-0.9937848,-0.9937848,-0.9937848,-0.9937848,-0.9937848,-0.9937848,-0.9937848,-0.9937848,-0.9937848,-0.9937848,-0.9937848,-0.9937848,-0.9937848,-0.9988268,-0.9988268
304,-0.9931098,-0.9931098,-0.9931098,-0.9931098,-0.9931098,-0.9931098,-0.9931098,-0.9931098,-0.9931098,-0.9931098,-0.9931098,-0.9931098,-0.9931098,-0.9931098,-0.9931098,-0.9931098,-0.9931098,-0.9931098,-0.9931098,-0.9931098,-0.9931098,-0.9931098,-0.9931098,-0.9931098,-0.9931098,-0.9931098,-0.9931098,-0.9931098,-0.9931098
305,-0.9917881,-0.9917881,-0.9917881,-0.9917881,-0.9917881,-0.9917881,-0.9917881,-0.9917881,-0.9917881,-0.9917881,-0.9917881,-0.9917881,-0.9917881,-0.9917881,-0.9917881,-0.9917881,-0.9917881,-0.9917881,-0.9917881,-0.9917881,-0.9917881,-0.9917881,-0.9917881,-0.9917881,-0.9917881,-0.9917881,-0.9917881,-0.9917881,-0.9917881
306,-0.9991142,-0.9991142,-0.9991142,-0.9991142,-0.9991142,-0.9991142,-0.9991142,-0.9991142,-0.9991142,-0.9991142,-0.9991142,-0.9991142,-0.9991142,-0.9991142,-0.9991142,-0.9991142,-0.9991142,-0.9991142,-0.9991142,-0.9991142,-0.9991142,-0.9991142,-0.9991142,-0.9991142,-0.9991142,-0.9991142,-0.9991142,-0.9991142,-0.9991142
307,-0.9933153,-0.9933153,-0.9933153,-0.9933153,-0.9933153,-0.9933153,-0.9933153,-0.9933153,-0.9933153,-0.9933153,-0.9933153,-0.9933153,-0.9933153,-0.9933153,-0.9933153,-0.9933153,-0.9933153,-0.9933153,-0.9933153,-0.9933153,-0.9933153,-0.9933153,-0.9933153,-0.9933153,-0.9933153,-0.9933153,-0.9933153,-0.9933153,-0.9933153
308,0.9869806,0.9869806,0.9869806,0.9869806,0.9869806,0.9869806,0.9869806,0.9869806,0.9869806,0.9869806,0.9869806,0.9869806,0.9869806,0.9869806,0.9869806,0.9869806,0.9869806,0.9869806,0.9869806,0.9869806,0.9869806,0.9869806,0.9869806,0.9869806,0.9869806,0.9869806,0.9869806,0.9869806,0.9869806
309,-0.999169,-0.999169,-0.999169,-0.999169,-0.999169,-0.999169,-0.999169,-0.999169,-0.999169,-0.999169,-0.999169,-0.999169,-0.999169,-0.999169,-0.999169,-0.999169,-0.999169,-0.999169,-0.999169,-0.999169,-0.999169,-0.999169,-0.999169,-0.999169,-0.999169,-0.999169,-0.999169,-0.999169,-0.999169
310,-0.99873704,-0.99873704,-0.99873704,-0.99873704,-0.99873704,-0.99873704,-0.99873704,-0.99873704,-0.99873704,-0.99873704,-0.99873704,-0.99873704,-0.99873704,-0.99873704,-0.99873704,-0.99873704,-0.99873704,-0.99873704,-0.99873704,-0.99873704,-0.99873704,-0.99873704,-0.99873704,-0.99873704,-0.99873704,-0.99873704,-0.99873704,-0.99873704,-0.99873704
311,-0.9974361,-0.9974361,-0.9974361,-0.9974361,-0.9974361,-0.9974361,-0.9974361,-0.9974361,-0.9974361,-0.9974361,-0.9974361,-0.9974361,-0.9974361,-0.9974361,-0.9974361,-0.9974361,-0.9974361,-0.9974361,-0.9974361,-0.9974361,-0.9974361,-0.9974361,-0.9974361,-0.9974361,-0.9974361,-0.9974361,-0.9974361,-0.9947701,-0.9947701
312,-0.9911049,-0.9911049,-0.9911049,-0.9911049,-0.9911049,-0.9911049,-0.9911049,-0.9911049,-0.9911049,-0.9911049,-0.9911049,-0.9911049,-0.9911049,-0.9911049,-0.9911049,-0.9911049,-0.9911049,-0.9911049,-0.9911049,-0.9911049,-0.9911049,-0.9911049,-0.9911049,-0.9911049,-0.9911049,-0.9911049,-0.9911049,-0.9911049,-0.9911049
313,-0.9706342,-0.9706342,-0.9706342,-0.9706342,-0.9706342,-0.9706342,-0.9706342,-0.9706342,-0.9706342,-0.9706342,-0.9706342,-0.9706342,-0.9706342,-0.9706342,-0.9706342,-0.9706342,-0.9706342,-0.9706342,-0.9706342,-0.9706342,-0.9706342,-0.9706342,-0.9706342,-0.9706342,-0.9706342,-0.999173,-0.999173,-0.999173,-0.999173
314,-0.9990025,-0.9990025,-0.9990025,-0.9990025,-0.9990025,-0.9990025,-0.9990025,-0.9990025,-0.9990025,-0.9990025,-0.9990025,-0.9990025,-0.9990025,-0.9990025,-0.9990025,-0.9990025,-0.9990025,-0.9990025,-0.9990025,-0.9990025,-0.9990025,-0.9990025,-0.9990025,-0.9990025,-0.9979425,-0.9979425,-0.9979425,-0.9979425,-0.9979425
315,-0.99952316,-0.99952316,-0.99952316,-0.99952316,-0.99952316,-0.99952316,-0.99952316,-0.99952316,-0.99952316,-0.99952316,-0.99952316,-0.99952316,-0.99952316,-0.99952316,-0.99952316,-0.99952316,-0.99952316,-0.99952316,-0.99952316,-0.99952316,-0.99952316,-0.99952316,-0.99952316,-0.99952316,-0.99952316,-0.99952316,-0.99952316,-0.99952316,-0.99952316
316,-0.9889107,-0.9889107,-0.9889107,-0.9889107,-0.9889107,-0.9889107,-0.9889107,-0.9889107,-0.9889107,-0.9889107,-0.9889107,-0.9889107,-0.9889107,-0.9889107,-0.9889107,-0.9889107,-0.9889107,-0.9889107,-0.9889107,-0.9889107,-0.9889107,-0.9889107,-0.9889107,-0.9889107,-0.9889107,-0.9889107,-0.9889107,-0.9889107,-0.9889107
317,-0.9964134,-0.9964134,-0.9964134,-0.9964134,-0.9964134,-0.9964134,-0.9964134,-0.9964134,-0.9964134,-0.9964134,-0.9964134,-0.9964134,-0.9964134,-0.9964134,-0.9964134,-0.9964134,-0.9964134,-0.9964134,-0.9964134,-0.9964134,-0.9964134,-0.9964134,-0.9964134,-0.9964134,-0.9964134,-0.9964134,-0.9964134,-0.9964134,-0.9964134
318,0.8619673,0.8619673,0.8619673,0.8619673,0.8619673,0.8619673,0.8619673,0.8619673,0.8619673,0.8619673,0.8619673,0.8619673,0.8619673,0.8619673,0.8619673,0.8619673,0.8619673,0.8619673,0.8619673,0.8619673,0.8619673,0.8619673,0.8619673,0.8619673,0.8619673,0.8619673,-0.9869244,-0.9869244,-0.9869244
319,-0.99944097,-0.99944097,-0.99944097,-0.99944097,-0.99944097,-0.99944097,-0.99944097,-0.99944097,-0.99944097,-0.99944097,-0.99944097,-0.99944097,-0.99944097,-0.99944097,-0.99944097,-0.99944097,-0.99944097,-0.99944097,-0.9874385,-0.9874385,-0.9874385,-0.9874385,-0.9874385,-0.9874385,-0.9874385,-0.9874385,-0.9874385,-0.9874385,-0.9874385
320,-0.9988288,-0.9988288,-0.9988288,-0.9988288,-0.9988288,-0.9988288,-0.9988288,-0.9988288,-0.9988288,-0.9988288,-0.9988288,-0.9988288,-0.9988288,-0.9988288,-0.9988288,-0.9988288,-0.9988288,-0.9988288,-0.9988288,-0.9988288,-0.9988288,-0.9988288,-0.9988288,-0.9988288,-0.9988288,-0.9988288,-0.9988288,-0.9988288,-0.9988288
321,-0.978211,-0.978211,-0.978211,-0.978211,-0.978211,-0.978211,-0.978211,-0.978211,-0.978211,-0.978211,-0.978211,-0.978211,-0.978211,-0.978211,-0.978211,-0.978211,-0.978211,-0.978211,-0.978211,-0.978211,-0.978211,-0.978211,-0.978211,-0.978211,-0.978211,-0.978211,-0.978211,-0.978211,-0.978211
322,-0.9996613,-0.9996613,-0.9996613,-0.9996613,-0.9996613,-0.9996613,-0.9996613,-0.9996613,-0.9996613,-0.9996613,-0.9996613,-0.9996613,-0.9996613,-0.9996613,-0.9996613,-0.9996613,-0.9996613,-0.9996613,-0.9996613,-0.9996613,-0.9996613,-0.9996613,-0.9996613,-0.9996613,-0.9996613,-0.9996613,-0.9996613,-0.9996613,-0.9996613
323,0.9861783,0.9861783,0.9861783,0.9861783,0.9861783,0.9861783,0.9861783,0.9861783,0.9861783,0.9861783,0.9861783,0.9861783,0.9861783,0.9861783,0.9861783,0.9861783,0.9861783,0.9861783,0.9861783,0.9861783,0.9861783,0.9861783,0.9861783,0.9861783,0.9861783,0.9861783,0.9861783,0.9861783,0.9861783
324,-0.9878683,-0.9878683,-0.9878683,-0.9878683,-0.9878683,-0.9878683,-0.9878683,-0.9878683,-0.9878683,-0.9878683,-0.9878683,-0.9878683,-0.9878683,-0.9878683,-0.9878683,-0.9878683,-0.9878683,-0.9878683,-0.9878683,-0.9878683,-0.9878683,-0.9878683,-0.9878683,-0.9878683,-0.9986442,-0.9986442,-0.9986442,-0.9986442,-0.9986442
325,-0.99336916,-0.99336916,-0.99336916,-0.99336916,-0.99336916,-0.99336916,-0.99336916,-0.99336916,-0.99336916,-0.99336916,-0.99336916,-0.99336916,-0.99336916,-0.99336916,-0.99336916,-0.99336916,-0.99336916,-0.99336916,-0.99336916,-0.99336916,-0.99336916,-0.99336916,-0.99336916,-0.99336916,-0.99336916,-0.99336916,-0.99336916,-0.99336916,-0.99336916
326,-0.99360186,-0.99360186,-0.99360186,-0.99360186,-0.99360186,-0.99360186,-0.99360186,-0.99360186,-0.99360186,-0.99360186,-0.99360186,-0.99360186,-0.99360186,-0.99360186,-0.99360186,-0.99360186,-0.99360186,-0.99360186,-0.99360186,-0.99360186,-0.99360186,-0.99360186,-0.99360186,-0.99360186,-0.99360186,-0.99360186,-0.99360186,-0.99360186,-0.99360186
327,-0.9985678,-0.9985678,-0.9985678,-0.9985678,-0.9985678,-0.9985678,-0.9985678,-0.9985678,-0.9985678,-0.9985678,-0.9985678,-0.9985678,-0.9985678,-0.9985678,-0.9985678,-0.9985678,-0.9798274,-0.9798274,-0.9798274,-0.9798274,-0.9798274,-0.9798274,-0.9798274,-0.9798274,-0.9798274,-0.9942022,-0.9942022,-0.9942022,-0.9942022
328,-0.99454075,-0.99454075,-0.99454075,-0.99454075,-0.99454075,-0.99454075,-0.99454075,-0.99454075,-0.99454075,-0.99454075,-0.99454075,-0.99454075,-0.99454075,-0.99454075,-0.99454075,-0.99454075,-0.9994036,-0.9994036,-0.9994036,-0.9994036,-0.9994036,-0.9994036,-0.9994036,-0.9994036,-0.9994036,-0.9994036,-0.9994036,-0.9994036,-0.9994036
329,-0.9990453,-0.9990453,-0.9990453,-0.9990453,-0.9990453,-0.9990453,-0.9990453,-0.9990453,-0.9990453,-0.9990453,-0.9990453,-0.9990453,-0.9990453,-0.9990453,-0.9990453,-0.9990453,-0.9990453,-0.9990453,-0.9990453,-0.9990453,-0.9990453,-0.9990453,-0.9990453,-0.9990453,-0.9990453,-0.9990453,-0.9990453,-0.9990453,-0.9990453
330,-0.9987627,-0.9987627,-0.9987627,-0.9987627,-0.9987627,-0.9987627,-0.9987627,-0.9987627,-0.9987627,-0.9987627,-0.9987627,-0.9987627,-0.9987627,-0.9987627,-0.9987627,-0.9987627,-0.9987627,-0.9987627,-0.9987627,-0.9987627,-0.9987627,-0.9987627,-0.9987627,-0.9987627,-0.9987627,-0.9987627,-0.9987627,-0.9987627,-0.9987627
331,-0.99648154,-0.99648154,-0.99648154,-0.99648154,-0.99648154,-0.99648154,-0.99648154,-0.99648154,-0.99648154,-0.99648154,-0.99648154,-0.99648154,-0.99648154,-0.99648154,-0.99648154,-0.99648154,-0.99648154,-0.99648154,-0.99648154,-0.99648154,-0.99648154,-0.99648154,-0.99648154,-0.99648154,-0.99648154,-0.99648154,-0.99648154,-0.99648154,-0.99648154
332,-0.9891234,-0.9891234,-0.9891234,-0.9891234,-0.9891234,-0.9891234,-0.9891234,-0.9891234,-0.9891234,-0.9891234,-0.9891234,-0.9891234,-0.9891234,-0.9891234,-0.9891234,-0.9891234,-0.9891234,-0.9891234,-0.9891234,-0.9891234,-0.9891234,-0.9891234,-0.9891234,-0.9891234,-0.9891234,-0.9891234,-0.9891234,-0.9891234,-0.9891234
333,-0.9359548,-0.9359548,-0.9359548,-0.9359548,-0.9359548,-0.9359548,-0.9359548,-0.9359548,-0.9359548,-0.9359548,-0.9359548,-0.9359548,-0.9359548,-0.9359548,-0.9359548,-0.9359548,-0.9359548,-0.9359548,-0.9359548,-0.9359548,-0.9359548,-0.9359548,-0.9359548,-0.9359548,-0.9359548,-0.9359548,-0.9359548,-0.9996069,-0.9996069
334,-0.9978461,-0.9978461,-0.9978461,-0.9978461,-0.9978461,-0.9978461,-0.9978461,-0.9978461,-0.9978461,-0.9978461,-0.9978461,-0.9978461,-0.9978461,-0.9978461,-0.9978461,-0.9978461,-0.9978461,-0.9978461,-0.9978461,-0.9978461,-0.9978461,-0.9978461,-0.9978461,-0.9978461,-0.9978461,-0.9978461,-0.9978461,-0.9978461,-0.9978461
335,-0.9985146,-0.9985146,-0.9985146,-0.9985146,-0.9985146,-0.9985146,-0.9985146,-0.9985146,-0.9985146,-0.9985146,-0.9985146,-0.9985146,-0.9985146,-0.9985146,-0.9985146,-0.9985146,-0.9985146,-0.9985146,-0.9985146,-0.9985146,-0.9985146,-0.9985146,-0.9985146,-0.9985146,-0.9985146,-0.9985146,-0.9985146,-0.9960102,-0.9960102
336,-0.9990166,-0.9990166,-0.9990166,-0.9990166,-0.9990166,-0.9990166,-0.9990166,-0.9990166,-0.9990166,-0.9990166,-0.9990166,-0.9990166,-0.9990166,-0.9990166,-0.9990166,-0.9990166,-0.9990166,-0.9990166,-0.9990166,-0.9990166,-0.9990166,-0.9990166,-0.9990166,-0.9990166,-0.9990166,-0.9990166,-0.9990166,-0.9990166,-0.9990166
337,-0.9853035,-0.9853035,-0.9853035,-0.9853035,-0.9853035,-0.9853035,-0.9853035,-0.9853035,-0.9853035,-0.9853035,-0.9853035,-0.9853035,-0.9853035,-0.9853035,-0.9853035,-0.9853035,-0.9853035,-0.9853035,-0.9853035,-0.9853035,-0.9853035,-0.9853035,-0.9853035,-0.9853035,-0.9853035,-0.9853035,-0.9853035,-0.9853035,-0.9853035
338,-0.9960502,-0.9960502,-0.9960502,-0.9960502,-0.9960502,-0.9960502,-0.9960502,-0.9960502,-0.9960502,-0.9960502,-0.9960502,-0.9960502,-0.9960502,-0.9960502,-0.9960502,-0.9960502,-0.9960502,-0.9960502,-0.9960502,-0.9960502,-0.9960502,-0.9960502,-0.9960502,-0.9960502,-0.9960502,-0.9960502,-0.9960502,-0.9960502,-0.9960502
339,-0.988005,-0.988005,-0.988005,-0.988005,-0.988005,-0.988005,-0.988005,-0.988005,-0.988005,-0.988005,-0.988005,-0.988005,-0.988005,-0.988005,-0.988005,-0.988005,-0.988005,-0.988005,-0.988005,-0.988005,-0.988005,-0.988005,-0.988005,-0.988005,-0.988005,-0.988005,-0.988005,-0.988005,-0.988005
340,-0.9997602,-0.9997602,-0.9997602,-0.9997602,-0.9997602,-0.9997602,-0.9997602,-0.9997602,-0.9997602,-0.9997602,-0.9997602,-0.9997602,-0.9997602,-0.9997602,-0.9997602,-0.9997602,-0.9997602,-0.9997602,-0.9997602,-0.9997602,-0.9997602,-0.9997602,-0.9997602,-0.9997602,-0.9997602,-0.9997602,-0.9997602,-0.9997602,-0.9997602
341,-0.9928139,-0.9928139,-0.9928139,-0.9928139,-0.9928139,-0.9928139,-0.9928139,-0.9928139,-0.9928139,-0.9928139,-0.9928139,-0.9928139,-0.9928139,-0.9928139,-0.9928139,-0.9928139,-0.9928139,-0.9928139,-0.9928139,-0.9928139,-0.9928139,-0.9928139,-0.9928139,-0.9928139,-0.9928139,-0.9928139,-0.9928139,-0.9928139,-0.9928139
342,0.886165,0.886165,0.886165,0.886165,0.886165,0.886165,0.886165,0.886165,0.886165,0.886165,0.886165,0.886165,0.886165,0.886165,0.886165,0.886165,0.886165,0.886165,0.886165,0.886165,0.886165,0.886165,0.886165,0.886165,0.886165,0.886165,0.886165,0.886165,0.886165
